node_id,tipo_nodo,etiqueta,categoria_principal,confianza_categoria,categorias,polaridad,polaridad_score,coincidencias_positivas,coincidencias_negativas,peso_coincidente
extranar,palabra,extranar,,0.0,,negativa,-1.0,0.0,1.0,1.0
contacto,palabra,contacto,,0.0,,neutral,0.0,0.0,0.0,0.0
procedimiento,palabra,procedimiento,,0.0,,neutral,0.0,0.0,0.0,0.0
job,palabra,job,,0.0,,neutral,0.0,0.0,0.0,0.0
armada,palabra,armada,,0.0,,neutral,0.0,0.0,0.0,0.0
sexta,palabra,sexta,,0.0,,neutral,0.0,0.0,0.0,0.0
checar,palabra,checar,,0.0,,neutral,0.0,0.0,0.0,0.0
semaforo,palabra,semaforo,Vialidad,0.6773,Vialidad,neutral,0.0,0.0,0.0,1.0
reto,palabra,reto,,0.0,,neutral,0.0,0.0,0.0,0.0
ligado,palabra,ligado,,0.0,,neutral,0.0,0.0,0.0,0.0
pariente,palabra,pariente,,0.0,,neutral,0.0,0.0,0.0,0.0
bernal,palabra,bernal,,0.0,,neutral,0.0,0.0,0.0,0.0
cuarta,palabra,cuarta,,0.0,,neutral,0.0,0.0,0.0,0.0
fracaso,palabra,fracaso,,0.0,,negativa,-1.0,0.0,1.0,1.0
expresidente,palabra,expresidente,,0.0,,neutral,0.0,0.0,0.0,0.0
pinches,palabra,pinches,,0.0,,negativa,-1.0,0.0,1.0,1.0
sombrero,palabra,sombrero,,0.0,,neutral,0.0,0.0,0.0,0.0
trabajadores,palabra,trabajadores,Obras,0.9367,Obras,neutral,0.0,0.0,0.0,1.0
ciro,palabra,ciro,,0.0,,neutral,0.0,0.0,0.0,0.0
urna,palabra,urna,,0.0,,neutral,0.0,0.0,0.0,0.0
fantasia,palabra,fantasia,,0.0,,positiva,1.0,1.0,0.0,1.0
fidel,palabra,fidel,,0.0,,neutral,0.0,0.0,0.0,0.0
perimetral,palabra,perimetral,,0.0,,neutral,0.0,0.0,0.0,0.0
oler,palabra,oler,Basura,0.472,Basura,negativa,-1.0,0.0,1.0,1.0
disfruten,palabra,disfruten,,0.0,,neutral,0.0,0.0,0.0,0.0
veracruzano,palabra,veracruzano,,0.0,,neutral,0.0,0.0,0.0,0.0
enfrentamiento,palabra,enfrentamiento,,0.0,,negativa,-1.0,0.0,1.0,1.0
donar,palabra,donar,,0.0,,neutral,0.0,0.0,0.0,0.0
noble,palabra,noble,,0.0,,positiva,1.0,1.0,0.0,1.0
divertir,palabra,divertir,,0.0,,positiva,1.0,1.0,0.0,1.0
adolfo,palabra,adolfo,,0.0,,neutral,0.0,0.0,0.0,0.0
sale,palabra,sale,,0.0,,neutral,0.0,0.0,0.0,0.0
tepic,palabra,tepic,,0.0,,neutral,0.0,0.0,0.0,0.0
aportar,palabra,aportar,,0.0,,neutral,0.0,0.0,0.0,0.0
ordaz,palabra,ordaz,,0.0,,neutral,0.0,0.0,0.0,0.0
inundacion,palabra,inundacion,Agua,0.8589,Agua,neutral,0.0,0.0,0.0,1.0
industria,palabra,industria,,0.0,,neutral,0.0,0.0,0.0,0.0
sancionar,palabra,sancionar,Corrupcion,0.664,Corrupcion,positiva,1.0,1.0,0.0,1.0
molly,palabra,molly,,0.0,,neutral,0.0,0.0,0.0,0.0
terapia,palabra,terapia,,0.0,,neutral,0.0,0.0,0.0,0.0
margen,palabra,margen,,0.0,,neutral,0.0,0.0,0.0,0.0
amparo,palabra,amparo,,0.0,,neutral,0.0,0.0,0.0,0.0
golden,palabra,golden,,0.0,,neutral,0.0,0.0,0.0,0.0
cumplo,palabra,cumplo,,0.0,,neutral,0.0,0.0,0.0,0.0
texto,palabra,texto,,0.0,,neutral,0.0,0.0,0.0,0.0
chismoso,palabra,chismoso,,0.0,,neutral,0.0,0.0,0.0,0.0
carajo,palabra,carajo,,0.0,,negativa,-1.0,0.0,1.0,1.0
art,palabra,art,,0.0,,neutral,0.0,0.0,0.0,0.0
zacatecas,palabra,zacatecas,,0.0,,neutral,0.0,0.0,0.0,0.0
grupos,palabra,grupos,,0.0,,neutral,0.0,0.0,0.0,0.0
aguilar,palabra,aguilar,,0.0,,neutral,0.0,0.0,0.0,0.0
cono,palabra,cono,,0.0,,negativa,-1.0,0.0,1.0,1.0
seccion,palabra,seccion,,0.0,,neutral,0.0,0.0,0.0,0.0
socialista,palabra,socialista,,0.0,,neutral,0.0,0.0,0.0,0.0
estatales,palabra,estatales,,0.0,,neutral,0.0,0.0,0.0,0.0
envidia,palabra,envidia,,0.0,,neutral,0.0,0.0,0.0,0.0
contribucion,palabra,contribucion,,0.0,,positiva,1.0,1.0,0.0,1.0
restablecer,palabra,restablecer,Agua,0.6585,Agua,positiva,1.0,1.0,0.0,1.0
preservacion,palabra,preservacion,,0.0,,neutral,0.0,0.0,0.0,0.0
nancy,palabra,nancy,,0.0,,neutral,0.0,0.0,0.0,0.0
perverso,palabra,perverso,,0.0,,negativa,-1.0,0.0,1.0,1.0
trato,palabra,trato,,0.0,,positiva,1.0,1.0,0.0,1.0
muchacha,palabra,muchacha,,0.0,,neutral,0.0,0.0,0.0,0.0
riesgos,palabra,riesgos,,0.0,,negativa,-1.0,0.0,1.0,1.0
debate,palabra,debate,,0.0,,neutral,0.0,0.0,0.0,0.0
columna,palabra,columna,,0.0,,neutral,0.0,0.0,0.0,0.0
placer,palabra,placer,,0.0,,positiva,1.0,1.0,0.0,1.0
thanks,palabra,thanks,,0.0,,neutral,0.0,0.0,0.0,0.0
americana,palabra,americana,,0.0,,neutral,0.0,0.0,0.0,0.0
moises,palabra,moises,,0.0,,neutral,0.0,0.0,0.0,0.0
monstruo,palabra,monstruo,,0.0,,negativa,-1.0,0.0,1.0,1.0
princesa,palabra,princesa,,0.0,,neutral,0.0,0.0,0.0,0.0
cinica,palabra,cinica,Corrupcion,0.716,Corrupcion,neutral,0.0,0.0,0.0,1.0
publicado,palabra,publicado,,0.0,,neutral,0.0,0.0,0.0,0.0
drenaj,palabra,drenaj,Agua,0.5817,Agua,neutral,0.0,0.0,0.0,1.0
llover,palabra,llover,Agua,0.5933,Agua,neutral,0.0,0.0,0.0,1.0
fuir,palabra,fuir,,0.0,,neutral,0.0,0.0,0.0,0.0
falsa,palabra,falsa,,0.0,,negativa,-1.0,0.0,1.0,1.0
pense,palabra,pense,,0.0,,neutral,0.0,0.0,0.0,0.0
volado,palabra,volado,,0.0,,neutral,0.0,0.0,0.0,0.0
still,palabra,still,,0.0,,neutral,0.0,0.0,0.0,0.0
menso,palabra,menso,,0.0,,neutral,0.0,0.0,0.0,0.0
gobierno,palabra,gobierno,,0.0,,neutral,0.0,0.0,0.0,0.0
pueblo,palabra,pueblo,,0.0,,neutral,0.0,0.0,0.0,0.0
pais,palabra,pais,,0.0,,neutral,0.0,0.0,0.0,0.0
dinero,palabra,dinero,,0.0,,negativa,-1.0,0.0,1.0,1.0
corrupcion,palabra,corrupcion,Corrupcion,0.996,Corrupcion,negativa,-1.0,0.0,1.0,1.0
pagar,palabra,pagar,,0.0,,neutral,0.0,0.0,0.0,0.0
robar,palabra,robar,Corrupcion,0.9097,Corrupcion | Delitos,negativa,-1.0,0.0,1.0,1.0
servir,palabra,servir,,0.0,,neutral,0.0,0.0,0.0,0.0
sacar,palabra,sacar,,0.0,,neutral,0.0,0.0,0.0,0.0
amlo,palabra,amlo,Morena,0.8746,Morena,neutral,0.0,0.0,0.0,1.0
pobre,palabra,pobre,,0.0,,negativa,-1.0,0.0,1.0,1.0
verguenza,palabra,verguenza,,0.0,,negativa,-1.0,0.0,1.0,1.0
eeuu,palabra,eeuu,,0.0,,neutral,0.0,0.0,0.0,0.0
patria,palabra,patria,,0.0,,neutral,0.0,0.0,0.0,0.0
prian,palabra,prian,,0.0,,neutral,0.0,0.0,0.0,0.0
realidad,palabra,realidad,,0.0,,neutral,0.0,0.0,0.0,0.0
negocio,palabra,negocio,,0.0,,neutral,0.0,0.0,0.0,0.0
vender,palabra,vender,Corrupcion,0.8591,Corrupcion,neutral,0.0,0.0,0.0,1.0
pardo,palabra,pardo,,0.0,,neutral,0.0,0.0,0.0,0.0
jajajaja,palabra,jajajaja,,0.0,,negativa,-1.0,0.0,1.0,1.0
impuesto,palabra,impuesto,,0.0,,neutral,0.0,0.0,0.0,0.0
comprar,palabra,comprar,Corrupcion,0.8998,Corrupcion,neutral,0.0,0.0,0.0,1.0
rata,palabra,rata,Corrupcion,0.945,Corrupcion | Delitos,negativa,-1.0,0.0,1.0,1.0
mentira,palabra,mentira,Corrupcion,0.9123,Corrupcion,negativa,-1.0,0.0,1.0,1.0
minimo,palabra,minimo,,0.0,,neutral,0.0,0.0,0.0,0.0
recurso,palabra,recurso,,0.0,,positiva,1.0,1.0,0.0,1.0
extranjero,palabra,extranjero,,0.0,,negativa,-1.0,0.0,1.0,1.0
inseguridad,palabra,inseguridad,Prevencion,0.8107,Prevencion,negativa,-1.0,0.0,1.0,1.0
traidor,palabra,traidor,,0.0,,negativa,-1.0,0.0,1.0,1.0
cuba,palabra,cuba,,0.0,,neutral,0.0,0.0,0.0,0.0
triste,palabra,triste,,0.0,,negativa,-1.0,0.0,1.0,1.0
salario,palabra,salario,,0.0,,neutral,0.0,0.0,0.0,0.0
enganar,palabra,enganar,,0.0,,negativa,-1.0,0.0,1.0,1.0
dueno,palabra,dueno,,0.0,,neutral,0.0,0.0,0.0,0.0
etc,palabra,etc,,0.0,,neutral,0.0,0.0,0.0,0.0
mayoria,palabra,mayoria,,0.0,,neutral,0.0,0.0,0.0,0.0
vivienda,palabra,vivienda,,0.0,,neutral,0.0,0.0,0.0,0.0
porqueria,palabra,porqueria,Basura,0.8345,Basura,negativa,-1.0,0.0,1.0,1.0
pemex,palabra,pemex,,0.0,,neutral,0.0,0.0,0.0,0.0
interes,palabra,interes,,0.0,,negativa,-1.0,0.0,1.0,1.0
hambre,palabra,hambre,,0.0,,negativa,-1.0,0.0,1.0,1.0
sheimbaum,palabra,sheimbaum,Morena,0.7347,Morena,neutral,0.0,0.0,0.0,1.0
deuda,palabra,deuda,Obras,0.7966,Obras,negativa,-1.0,0.0,1.0,1.0
mencionar,palabra,mencionar,,0.0,,neutral,0.0,0.0,0.0,0.0
caro,palabra,caro,,0.0,,negativa,-1.0,0.0,1.0,1.0
infonavit,palabra,infonavit,,0.0,,neutral,0.0,0.0,0.0,0.0
sabio,palabra,sabio,,0.0,,positiva,1.0,1.0,0.0,1.0
escandalo,palabra,escandalo,,0.0,,negativa,-1.0,0.0,1.0,1.0
cuarto,palabra,cuarto,,0.0,,neutral,0.0,0.0,0.0,0.0
odio,palabra,odio,,0.0,,negativa,-1.0,0.0,1.0,1.0
terreno,palabra,terreno,,0.0,,neutral,0.0,0.0,0.0,0.0
principio,palabra,principio,,0.0,,neutral,0.0,0.0,0.0,0.0
grave,palabra,grave,,0.0,,negativa,-1.0,0.0,1.0,1.0
jefa,palabra,jefa,,0.0,,neutral,0.0,0.0,0.0,0.0
pension,palabra,pension,Morena,0.7663,Morena,neutral,0.0,0.0,0.0,1.0
narcogobierno,palabra,narcogobierno,Morena,0.7294,Morena,neutral,0.0,0.0,0.0,1.0
dictadura,palabra,dictadura,Morena,0.7627,Morena,neutral,0.0,0.0,0.0,1.0
privilegio,palabra,privilegio,,0.0,,positiva,1.0,1.0,0.0,1.0
senador,palabra,senador,,0.0,,neutral,0.0,0.0,0.0,0.0
pie,palabra,pie,,0.0,,neutral,0.0,0.0,0.0,0.0
recuperar,palabra,recuperar,Delitos,0.8329,Delitos,positiva,1.0,1.0,0.0,1.0
robado,palabra,robado,Corrupcion,0.7937,Corrupcion | Delitos,negativa,-1.0,0.0,1.0,1.0
puras,palabra,puras,,0.0,,neutral,0.0,0.0,0.0,0.0
aparte,palabra,aparte,,0.0,,neutral,0.0,0.0,0.0,0.0
deir,palabra,deir,,0.0,,neutral,0.0,0.0,0.0,0.0
petroleo,palabra,petroleo,,0.0,,neutral,0.0,0.0,0.0,0.0
empleado,palabra,empleado,,0.0,,neutral,0.0,0.0,0.0,0.0
invadir,palabra,invadir,,0.0,,negativa,-1.0,0.0,1.0,1.0
lastima,palabra,lastima,,0.0,,negativa,-1.0,0.0,1.0,1.0
mala,palabra,mala,,0.0,,negativa,-1.0,0.0,1.0,1.0
mentiras,palabra,mentiras,Corrupcion,0.9123,Corrupcion,negativa,-1.0,0.0,1.0,1.0
bla,palabra,bla,,0.0,,neutral,0.0,0.0,0.0,0.0
estupidez,palabra,estupidez,,0.0,,negativa,-1.0,0.0,1.0,1.0
vean,palabra,vean,,0.0,,neutral,0.0,0.0,0.0,0.0
derecha,palabra,derecha,,0.0,,positiva,1.0,1.0,0.0,1.0
simple,palabra,simple,,0.0,,neutral,0.0,0.0,0.0,0.0
estilo,palabra,estilo,,0.0,,neutral,0.0,0.0,0.0,0.0
culpable,palabra,culpable,,0.0,,negativa,-1.0,0.0,1.0,1.0
andir,palabra,andir,,0.0,,neutral,0.0,0.0,0.0,0.0
issste,palabra,issste,,0.0,,neutral,0.0,0.0,0.0,0.0
tercero,palabra,tercero,,0.0,,neutral,0.0,0.0,0.0,0.0
electrico,palabra,electrico,Alumbrado,0.9132,Alumbrado,neutral,0.0,0.0,0.0,1.0
abandonado,palabra,abandonado,Obras,0.7302,Obras,negativa,-1.0,0.0,1.0,1.0
demanda,palabra,demanda,,0.0,,neutral,0.0,0.0,0.0,0.0
macuspano,palabra,macuspano,,0.0,,neutral,0.0,0.0,0.0,0.0
zapato,palabra,zapato,,0.0,,neutral,0.0,0.0,0.0,0.0
desgraciado,palabra,desgraciado,,0.0,,negativa,-1.0,0.0,1.0,1.0
enemigo,palabra,enemigo,,0.0,,negativa,-1.0,0.0,1.0,1.0
vendar,palabra,vendar,,0.0,,neutral,0.0,0.0,0.0,0.0
yar,palabra,yar,,0.0,,neutral,0.0,0.0,0.0,0.0
pagado,palabra,pagado,,0.0,,neutral,0.0,0.0,0.0,0.0
dolares,palabra,dolares,,0.0,,neutral,0.0,0.0,0.0,0.0
garantia,palabra,garantia,,0.0,,positiva,1.0,1.0,0.0,1.0
sat,palabra,sat,,0.0,,neutral,0.0,0.0,0.0,0.0
desecho,palabra,desecho,Basura,0.7782,Basura,neutral,0.0,0.0,0.0,1.0
tapadera,palabra,tapadera,Corrupcion,0.6199,Corrupcion,positiva,1.0,1.0,0.0,1.0
vear,palabra,vear,,0.0,,neutral,0.0,0.0,0.0,0.0
politicos,palabra,politicos,,0.0,,neutral,0.0,0.0,0.0,0.0
inscripcion,palabra,inscripcion,,0.0,,neutral,0.0,0.0,0.0,0.0
socio,palabra,socio,,0.0,,neutral,0.0,0.0,0.0,0.0
sheinbaun,palabra,sheinbaun,,0.0,,neutral,0.0,0.0,0.0,0.0
dulce,palabra,dulce,,0.0,,positiva,1.0,1.0,0.0,1.0
disfrazado,palabra,disfrazado,,0.0,,neutral,0.0,0.0,0.0,0.0
automovil,palabra,automovil,,0.0,,neutral,0.0,0.0,0.0,0.0
urgir,palabra,urgir,,0.0,,neutral,0.0,0.0,0.0,0.0
pinos,palabra,pinos,,0.0,,neutral,0.0,0.0,0.0,0.0
medir,palabra,medir,,0.0,,neutral,0.0,0.0,0.0,0.0
admirable,palabra,admirable,,0.0,,positiva,1.0,1.0,0.0,1.0
red,palabra,red,,0.0,,neutral,0.0,0.0,0.0,0.0
social,palabra,social,,0.0,,neutral,0.0,0.0,0.0,0.0
huachicol,palabra,huachicol,Corrupcion,0.9177,Corrupcion,neutral,0.0,0.0,0.0,1.0
millon,palabra,millon,,0.0,,neutral,0.0,0.0,0.0,0.0
autoridad,palabra,autoridad,,0.0,,neutral,0.0,0.0,0.0,0.0
policia,palabra,policia,Prevencion,0.8979,Prevencion,neutral,0.0,0.0,0.0,1.0
informacion,palabra,informacion,,0.0,,neutral,0.0,0.0,0.0,0.0
delito,palabra,delito,,0.0,,negativa,-1.0,0.0,1.0,1.0
presentar,palabra,presentar,,0.0,,neutral,0.0,0.0,0.0,0.0
arma,palabra,arma,,0.0,,neutral,0.0,0.0,0.0,0.0
droga,palabra,droga,,0.0,,negativa,-1.0,0.0,1.0,1.0
asegurar,palabra,asegurar,Delitos,0.8034,Delitos,positiva,1.0,1.0,0.0,1.0
general,palabra,general,,0.0,,positiva,1.0,1.0,0.0,1.0
celular,palabra,celular,,0.0,,neutral,0.0,0.0,0.0,0.0
telefono,palabra,telefono,,0.0,,neutral,0.0,0.0,0.0,0.0
aduana,palabra,aduana,,0.0,,neutral,0.0,0.0,0.0,0.0
investigacion,palabra,investigacion,Delitos,0.9338,Delitos,neutral,0.0,0.0,0.0,1.0
com,palabra,com,,0.0,,neutral,0.0,0.0,0.0,0.0
nao,palabra,nao,,0.0,,neutral,0.0,0.0,0.0,0.0
uma,palabra,uma,,0.0,,neutral,0.0,0.0,0.0,0.0
juego,palabra,juego,,0.0,,neutral,0.0,0.0,0.0,0.0
mecanico,palabra,mecanico,,0.0,,neutral,0.0,0.0,0.0,0.0
fiscalia,palabra,fiscalia,Delitos,0.9184,Delitos,neutral,0.0,0.0,0.0,1.0
denuncia,palabra,denuncia,Corrupcion,0.8746,Corrupcion,negativa,-1.0,0.0,1.0,1.0
dedicar,palabra,dedicar,,0.0,,negativa,-1.0,0.0,1.0,1.0
acercar,palabra,acercar,,0.0,,neutral,0.0,0.0,0.0,0.0
relacionado,palabra,relacionado,,0.0,,neutral,0.0,0.0,0.0,0.0
sostener,palabra,sostener,,0.0,,positiva,1.0,1.0,0.0,1.0
iniciar,palabra,iniciar,,0.0,,neutral,0.0,0.0,0.0,0.0
causa,palabra,causa,,0.0,,neutral,0.0,0.0,0.0,0.0
honesto,palabra,honesto,,0.0,,positiva,1.0,1.0,0.0,1.0
pra,palabra,pra,,0.0,,neutral,0.0,0.0,0.0,0.0
idiota,palabra,idiota,,0.0,,negativa,-1.0,0.0,1.0,1.0
pelear,palabra,pelear,,0.0,,negativa,-1.0,0.0,1.0,1.0
linea,palabra,linea,,0.0,,negativa,-1.0,0.0,1.0,1.0
lagartija,palabra,lagartija,,0.0,,neutral,0.0,0.0,0.0,0.0
saldo,palabra,saldo,,0.0,,neutral,0.0,0.0,0.0,0.0
jorge,palabra,jorge,,0.0,,neutral,0.0,0.0,0.0,0.0
sustento,palabra,sustento,,0.0,,positiva,1.0,1.0,0.0,1.0
diario,palabra,diario,,0.0,,neutral,0.0,0.0,0.0,0.0
meu,palabra,meu,,0.0,,neutral,0.0,0.0,0.0,0.0
administrativo,palabra,administrativo,,0.0,,neutral,0.0,0.0,0.0,0.0
legal,palabra,legal,,0.0,,positiva,1.0,1.0,0.0,1.0
huachicolero,palabra,huachicolero,Corrupcion,0.6911,Corrupcion,neutral,0.0,0.0,0.0,1.0
credencial,palabra,credencial,,0.0,,neutral,0.0,0.0,0.0,0.0
dinamica,palabra,dinamica,,0.0,,positiva,1.0,1.0,0.0,1.0
lista,palabra,lista,,0.0,,neutral,0.0,0.0,0.0,0.0
juarez,palabra,juarez,,0.0,,neutral,0.0,0.0,0.0,0.0
disposicion,palabra,disposicion,,0.0,,positiva,1.0,1.0,0.0,1.0
cortadura,palabra,cortadura,,0.0,,neutral,0.0,0.0,0.0,0.0
paseo,palabra,paseo,,0.0,,neutral,0.0,0.0,0.0,0.0
guanajuato,palabra,guanajuato,,0.0,,neutral,0.0,0.0,0.0,0.0
gratis,palabra,gratis,,0.0,,positiva,1.0,1.0,0.0,1.0
sala,palabra,sala,,0.0,,neutral,0.0,0.0,0.0,0.0
mais,palabra,mais,,0.0,,neutral,0.0,0.0,0.0,0.0
juridico,palabra,juridico,,0.0,,neutral,0.0,0.0,0.0,0.0
cuidados,palabra,cuidados,,0.0,,neutral,0.0,0.0,0.0,0.0
americano,palabra,americano,,0.0,,neutral,0.0,0.0,0.0,0.0
pelo,palabra,pelo,,0.0,,neutral,0.0,0.0,0.0,0.0
torta,palabra,torta,,0.0,,neutral,0.0,0.0,0.0,0.0
argumento,palabra,argumento,,0.0,,negativa,-1.0,0.0,1.0,1.0
humo,palabra,humo,,0.0,,negativa,-1.0,0.0,1.0,1.0
analisis,palabra,analisis,,0.0,,neutral,0.0,0.0,0.0,0.0
natural,palabra,natural,,0.0,,neutral,0.0,0.0,0.0,0.0
efectivo,palabra,efectivo,,0.0,,neutral,0.0,0.0,0.0,0.0
autopista,palabra,autopista,,0.0,,neutral,0.0,0.0,0.0,0.0
isso,palabra,isso,,0.0,,neutral,0.0,0.0,0.0,0.0
codigo,palabra,codigo,,0.0,,neutral,0.0,0.0,0.0,0.0
preciso,palabra,preciso,,0.0,,positiva,1.0,1.0,0.0,1.0
capo,palabra,capo,,0.0,,neutral,0.0,0.0,0.0,0.0
agradecimiento,palabra,agradecimiento,,0.0,,positiva,1.0,1.0,0.0,1.0
detencion,palabra,detencion,Delitos,0.7614,Delitos,neutral,0.0,0.0,0.0,1.0
report,palabra,report,,0.0,,neutral,0.0,0.0,0.0,0.0
tem,palabra,tem,,0.0,,neutral,0.0,0.0,0.0,0.0
seu,palabra,seu,,0.0,,neutral,0.0,0.0,0.0,0.0
edomex,palabra,edomex,,0.0,,neutral,0.0,0.0,0.0,0.0
probable,palabra,probable,,0.0,,neutral,0.0,0.0,0.0,0.0
eua,palabra,eua,,0.0,,neutral,0.0,0.0,0.0,0.0
reportar,palabra,reportar,,0.0,,neutral,0.0,0.0,0.0,0.0
afirmar,palabra,afirmar,,0.0,,neutral,0.0,0.0,0.0,0.0
util,palabra,util,,0.0,,positiva,1.0,1.0,0.0,1.0
mugre,palabra,mugre,Basura,0.6578,Basura,negativa,-1.0,0.0,1.0,1.0
ordenado,palabra,ordenado,,0.0,,positiva,1.0,1.0,0.0,1.0
motivo,palabra,motivo,,0.0,,neutral,0.0,0.0,0.0,0.0
certeza,palabra,certeza,,0.0,,positiva,1.0,1.0,0.0,1.0
pro,palabra,pro,,0.0,,neutral,0.0,0.0,0.0,0.0
embarcacion,palabra,embarcacion,,0.0,,neutral,0.0,0.0,0.0,0.0
ainda,palabra,ainda,,0.0,,neutral,0.0,0.0,0.0,0.0
ramon,palabra,ramon,,0.0,,neutral,0.0,0.0,0.0,0.0
figura,palabra,figura,,0.0,,neutral,0.0,0.0,0.0,0.0
cadena,palabra,cadena,,0.0,,neutral,0.0,0.0,0.0,0.0
vinculado,palabra,vinculado,,0.0,,neutral,0.0,0.0,0.0,0.0
valido,palabra,valido,,0.0,,neutral,0.0,0.0,0.0,0.0
detectar,palabra,detectar,,0.0,,neutral,0.0,0.0,0.0,0.0
navidena,palabra,navidena,,0.0,,neutral,0.0,0.0,0.0,0.0
reciente,palabra,reciente,,0.0,,neutral,0.0,0.0,0.0,0.0
tamaulipa,palabra,tamaulipa,,0.0,,neutral,0.0,0.0,0.0,0.0
ejercicio,palabra,ejercicio,,0.0,,negativa,-1.0,0.0,1.0,1.0
aborto,palabra,aborto,,0.0,,negativa,-1.0,0.0,1.0,1.0
finalmente,palabra,finalmente,,0.0,,neutral,0.0,0.0,0.0,0.0
llamada,palabra,llamada,,0.0,,neutral,0.0,0.0,0.0,0.0
preventa,palabra,preventa,,0.0,,neutral,0.0,0.0,0.0,0.0
brasil,palabra,brasil,,0.0,,neutral,0.0,0.0,0.0,0.0
localizar,palabra,localizar,,0.0,,neutral,0.0,0.0,0.0,0.0
trailero,palabra,trailero,,0.0,,neutral,0.0,0.0,0.0,0.0
involucrar,palabra,involucrar,,0.0,,neutral,0.0,0.0,0.0,0.0
voltear,palabra,voltear,,0.0,,neutral,0.0,0.0,0.0,0.0
conforme,palabra,conforme,,0.0,,positiva,1.0,1.0,0.0,1.0
cancelacion,palabra,cancelacion,,0.0,,neutral,0.0,0.0,0.0,0.0
frenar,palabra,frenar,,0.0,,negativa,-1.0,0.0,1.0,1.0
xochimilco,palabra,xochimilco,,0.0,,neutral,0.0,0.0,0.0,0.0
comunicar,palabra,comunicar,,0.0,,neutral,0.0,0.0,0.0,0.0
mantenido,palabra,mantenido,,0.0,,neutral,0.0,0.0,0.0,0.0
relevante,palabra,relevante,,0.0,,neutral,0.0,0.0,0.0,0.0
magnifico,palabra,magnifico,,0.0,,positiva,1.0,1.0,0.0,1.0
lampara,palabra,lampara,Alumbrado,0.6417,Alumbrado,neutral,0.0,0.0,0.0,1.0
apoderar,palabra,apoderar,,0.0,,neutral,0.0,0.0,0.0,0.0
destapar,palabra,destapar,,0.0,,neutral,0.0,0.0,0.0,0.0
israel,palabra,israel,,0.0,,neutral,0.0,0.0,0.0,0.0
conexion,palabra,conexion,,0.0,,neutral,0.0,0.0,0.0,0.0
narcoterrorista,palabra,narcoterrorista,,0.0,,neutral,0.0,0.0,0.0,0.0
acuerdir,palabra,acuerdir,,0.0,,neutral,0.0,0.0,0.0,0.0
tir,palabra,tir,,0.0,,neutral,0.0,0.0,0.0,0.0
lago,palabra,lago,,0.0,,neutral,0.0,0.0,0.0,0.0
fama,palabra,fama,,0.0,,positiva,1.0,1.0,0.0,1.0
instalado,palabra,instalado,,0.0,,neutral,0.0,0.0,0.0,0.0
bus,palabra,bus,,0.0,,neutral,0.0,0.0,0.0,0.0
taxi,palabra,taxi,,0.0,,neutral,0.0,0.0,0.0,0.0
tinta,palabra,tinta,,0.0,,neutral,0.0,0.0,0.0,0.0
cordoba,palabra,cordoba,,0.0,,neutral,0.0,0.0,0.0,0.0
oriente,palabra,oriente,,0.0,,neutral,0.0,0.0,0.0,0.0
arrancar,palabra,arrancar,Obras,0.6577,Obras,negativa,-1.0,0.0,1.0,1.0
reparar,palabra,reparar,,0.0,,neutral,0.0,0.0,0.0,0.0
familias,palabra,familias,,0.0,,neutral,0.0,0.0,0.0,0.0
beneficiado,palabra,beneficiado,Obras,0.5994,Obras,neutral,0.0,0.0,0.0,1.0
experto,palabra,experto,,0.0,,positiva,1.0,1.0,0.0,1.0
avalado,palabra,avalado,,0.0,,neutral,0.0,0.0,0.0,0.0
vital,palabra,vital,,0.0,,neutral,0.0,0.0,0.0,0.0
quinta,palabra,quinta,,0.0,,neutral,0.0,0.0,0.0,0.0
delicios,palabra,delicios,,0.0,,neutral,0.0,0.0,0.0,0.0
post,palabra,post,,0.0,,neutral,0.0,0.0,0.0,0.0
boulevard,palabra,boulevard,,0.0,,neutral,0.0,0.0,0.0,0.0
dinamico,palabra,dinamico,,0.0,,positiva,1.0,1.0,0.0,1.0
atra,palabra,atra,,0.0,,neutral,0.0,0.0,0.0,0.0
impecable,palabra,impecable,,0.0,,positiva,1.0,1.0,0.0,1.0
desarrollo,palabra,desarrollo,Obras,0.9944,Obras,neutral,0.0,0.0,0.0,1.0
impulsar,palabra,impulsar,,0.0,,positiva,1.0,1.0,0.0,1.0
economico,palabra,economico,,0.0,,positiva,1.0,1.0,0.0,1.0
proyecto,palabra,proyecto,Obras,1.0,Obras,neutral,0.0,0.0,0.0,1.0
urbano,palabra,urbano,,0.0,,neutral,0.0,0.0,0.0,0.0
obras,palabra,obras,Obras,0.9204,Obras,positiva,1.0,1.0,0.0,1.0
publicas,palabra,publicas,,0.0,,neutral,0.0,0.0,0.0,0.0
oportunidad,palabra,oportunidad,,0.0,,neutral,0.0,0.0,0.0,0.0
local,palabra,local,,0.0,,neutral,0.0,0.0,0.0,0.0
turismo,palabra,turismo,,0.0,,neutral,0.0,0.0,0.0,0.0
cabildo,palabra,cabildo,,0.0,,neutral,0.0,0.0,0.0,0.0
sesion,palabra,sesion,,0.0,,neutral,0.0,0.0,0.0,0.0
obra,palabra,obra,Obras,0.9393,Obras,positiva,1.0,1.0,0.0,1.0
plan,palabra,plan,,0.0,,neutral,0.0,0.0,0.0,0.0
aprobar,palabra,aprobar,,0.0,,positiva,1.0,1.0,0.0,1.0
transformar,palabra,transformar,Obras,0.7052,Obras | Morena,neutral,0.0,0.0,0.0,1.0
